timestamp, # Bytes,# Packets,# Unique Source IPs,# Unique Destination IPs
1344729600, 207739754.56111,2854263.8006944,115237.07152778,1439697.5861111
1344816000, 203349945.58685,2928120.0900643,119320.7112223,1495848.7419585
1344902400, 197815640.11806,2880939.9659722,125508.28194444,1487735.5270833
1344988800, 209439746.4375,2945629.2923611,156461.89722222,1469337.6881944
1345075200, 200646769.43194,2949379.6472222,142381.14583333,1494270.6458333
1345161600, 201830141.22708,2951272.3798611,135080.08541667,1514786.9402778
1345248000, 200588723.70486,2959327.1645833,129728.94097222,1558106.5826389
1345334400, 194268082.25486,2872342.13125,122395.04027778,1514953.5805556
1345420800, 183006796.36736,2554707.2340278,117355.29236111,1374152.3840278
1345507200, 181127854,2636580.2375,118479.66111111,1422771.4180556
1345593600, 171060158.07847,2613277.2840278,125135.29305556,1440213.1340278
1345680000, 137834309.79028,2037784.4590278,122224.84027778,998752.7125
1345766400, 138771619.56944,2003875.9965278,120824.64444444,1082678.6833333
1345852800, 119384050.37153,1692745.5680556,114970.17083333,922314.1125
1345939200, 100683464.91458,1474625.8479167,97532.603472222,809539.79513889
1346025600, 201055481.19583,2835505.8506944,128484.18194444,1429119.8729167
1346112000, 190708619.27708,2684461.2347222,126669.28402778,1401701.75625
1346198400, 188228449.4625,2677382.6069444,133412.17708333,1356080.9055556
1346284800, 195108274.75625,2848775.3715278,134809.99027778,1565795.7715278
1346371200, 177008996.5125,2588518.5263889,133166.28888889,1297844.875
1346457600, 153404002.93194,2268007.6340278,117751.87847222,1118805.6958333
1346544000, 154641885.86806,2096829.3354167,110992.7,967601.25833333
1346630400, 190392798.04444,2523776.25,118555.74097222,1216762.6041667
1346716800, 195117473.76667,2660573.8,126695.53958333,1203934.6576389
1346803200, 167562069.02778,2339415.7791667,123332.96597222,1176478.0388889
1346889600, 150737215.56042,2115616.1131944,124777.86666667,1017014.4944444
1346976000, 159894407.74583,2245388.1354167,128504.56388889,1110707.5006944
1347062400, 176653990.13819,2508106.9076389,132861.9125,1135108.2916667
1347148800, 168579393.60278,2377037.4041667,124117.57222222,1208372.3986111
1347235200, 152935475.58472,2297648.1590278,118355.05,1286011.2611111
1347321600, 161734182.65556,2362672.5256944,129575.2125,1289319.2534722
1347408000, 155291686.93194,2160879.9847222,131098.63194444,1099694.2347222
1347494400, 150492091.88125,2053947.3777778,126729.25069444,1032232.5631944
1347580800, 144545649.2375,2107667.2763889,124432.17916667,1087581.2381944
1347667200, 149071707.64931,2059342.8694444,118412.75069444,1074554.0666667
1347753600, 151316416.55069,2057752.175,107736.04861111,1064960.2416667
1347840000, 158914230.50556,2082567.3729167,108241.87083333,1077988.5618056
1347926400, 149860751.25903,2024831.8659722,118095.64791667,1015134.2375
1348012800, 160866171.58056,2130667.9743056,120528.29861111,1077001.5395833
1348099200, 153238338.57986,2182756.5430556,119190.90694444,1124480.5486111
1348185600, 155853939.05764,2180040.9326389,121269.625,1085705.9694444
1348272000, 187763820.35139,2416981.2736111,119456.46041667,1173776.6381944
1348358400, 176684032.54653,2538746.3861111,105266.16527778,1335026.9923611
1348444800, 181394991.31736,2367863.0298611,119940.93194444,1183780.3972222
1348531200, 173473476.84861,2318063.7826389,122501.24513889,1122169.2402778
1348617600, 176078812.10625,2255690.6375,127030.08402778,1104567.2027778
1348704000, 169250166.08056,2338146.3895833,122818.98125,1220881.1284722
1348790400, 157463134.99097,2192586.7125,122670.94166667,1082758.53125
1348876800, 187237701.99097,2854668.5986111,126229.91180556,1610486.9916667
1348963200, 169347868.81319,2356324.1868056,109186.5125,1258613.3618056
1349049600, 151855836.36458,2076625.8479167,106606.98402778,1047650.69375
1349136000, 150209606.50417,2220781.4520833,110175.99305556,1141881.8090278
1349222400, 151470222.67639,2280600.2694444,115142.50694444,1212957.2881944
1349308800, 146455790.30417,2287191.8965278,113748.84027778,1244616.7388889
1349395200, 143101706.06111,2216170.1472222,117181.33541667,1206880.0618056
1349481600, 161348079.88194,2357437.1395833,121992.29583333,1256828.8951389
1349568000, 165247916.83125,2204251.2111111,119981.79375,1185575.9479167
1349654400, 155999076.34236,2388797.3097222,125248.57291667,1307599.7909722
1349740800, 163111443.58819,2474196.3222222,125830.40208333,1354833.3479167
1349827200, 165685971.93333,2540586.9298611,141561.85694444,1412709.4944444
1349913600, 177419400.58958,2617469.0076389,123953.60486111,1466035.4104167
1350000000, 149719385.83403,2291245.0486111,119132.10555556,1284882.0152778
1350086400, 146746864.73958,2238201.7173611,124573.56944444,1201258.7486111
1350172800, 135325756.81042,2024393.2770833,117640.84444444,1042908.5611111
1350259200, 138322749.73958,2099750.9569444,120699.74930556,1134321.2756944
1350345600, 138558080.20069,2012512.9590278,120946.53333333,1096565.93125
1350432000, 150331461.18681,2286225.7881944,119908.85347222,1316915.0625
1350518400, 159390213.7625,2333544.2402778,119922.88194444,1345084.7222222
1350604800, 140206186.21111,2100762.8979167,121277.65486111,1181643.5180556
1350691200, 131975081.39097,2146220.0770833,115761.01458333,1219579.2847222
1350777600, 139479294.70278,2350267.5034722,107103.90625,1303689.9916667
1350864000, 141657784.16106,2266362.0189076,112349.20098039,1384346.7401961
1350950400, 129859055.65903,2174787.7451389,115636.14027778,1205230.7652778
1351036800, 139125001.75208,2201388.1659722,118027.42222222,1252983.2069444
1351123200, 128211666.68681,2074382.8423611,122584.72013889,1188708.5451389
1351209600, 134294546.00694,2262297.6368056,114475.90694444,1317027.0777778
1351296000, 122091830.29653,2015241.5083333,115689.67569444,1126457.4222222
1351382400, 135812183.15069,2032187.3423611,96263.713888889,1233766.5534722
1351468800, 133500579.25208,2083902.09375,113804.4375,1188451.20625
1351555200, 147147906.94514,2330303.0868056,118501.59861111,1373441.0791667
1351641600, 128709393.48194,2004512.0236111,113170.34930556,1124177.4215278
1351728000, 160077164.17431,2390050.7493056,109072.82430556,1362291.7423611
1351814400, 162542666.56736,2373416.4875,112396.44583333,1329790.6340278
1351900800, 164525409.21181,2285551.1451389,114511.74791667,1193308.1680556
1351987200, 166493873.60208,2314239.5451389,107680.00625,1270007.6583333
1352073600, 177240035.56111,2590844.80625,118412.86666667,1480195.1013889
1352160000, 181527075.76597,2659089.2979167,138261.06458333,1410205.8277778
1352246400, 193770637.57847,2667741.9555556,142574.05486111,1442132.6166667
1352332800, 176075501.32847,2499078.3944444,130450.34305556,1332983.2027778
1352419200, 173231631.87569,2306024.0243056,124700.25625,1175846.4472222
1352505600, 169905587.68194,2419793.4673611,123944.33055556,1290490.8673611
1352592000, 169085974.97778,2388306.2583333,113503.82152778,1307951.8361111
1352678400, 172815712.06042,2272207.8659722,119036.30138889,1159879.2951389
1352764800, 165938191.96319,2561245.2916667,125085.55138889,1218122.9152778
1352851200, 870858582.13611,3386283.9520833,139900.54861111,1454593.4791667
1352937600, 1009586335.3319,2752184.300813,119586.99704361,1188319.5572801
1353024000, 1038654926.4561,3074983.1017544,108673.24210526,1427757.3087719
1353110400, 1021464983.0222,2985285.1013889,129844.15972222,1311685.6791667
1353196800, 954193481.91419,2947698.1593695,126794.0385289,1366437.2241681
1353283200, ,,,
1353369600, 1005163238.5085,3143865.9152542,114180.63728814,1341052.8135593
1353456000, 1020526661.658,2945584.4362319,137933.71884058,1269875.373913
1353542400, 989613880.61511,2993430.3552158,142080.68345324,1350308.0728417
1353628800, ,,,
1353715200, ,,,
1353801600, ,,,
1353888000, ,,,
1353974400, 473750381.64655,2654510.362069,99647.870689655,1634446.7586207
1354060800, 490550748.05833,2467866.2965278,132069.68194444,1246422.3159722
1354147200, 524624949.31667,2594128.6743056,134301.52847222,1287917.3625
1354233600, 568808178.03056,2890339.3923611,135587.37847222,1484065.6569444
1354320000, 263420447.32986,2519742.6451389,129327.83888889,1194459.6125
1354406400, 171708358.89444,2486213.2027778,118357.47916667,1257999.5527778
1354492800, 178994206.55625,2512938.7819444,119130.27916667,1341568.6888889
1354579200, 168214889.3375,2350364.5395833,129372.67083333,1156674.8166667
1354665600, 172463944.70833,2691697.0840278,131858.23611111,1348469.5319444
1354752000, 157340625.04792,2558394.0541667,133404.52291667,1347622.5965278
1354838400, 148934185.01111,2344185.0298611,131078.66180556,1276701.0875
1354924800, 155299774.49722,2268428.55625,131939.54791667,1169406.3284722
1355011200, 147163652.60903,2250179.7506944,123551.69652778,1199175.7076389
1355097600, 149818554.64792,2209183.5798611,125563.85833333,1196362.4020833
1355184000, 154524134.51667,2366916.7993056,131675.39097222,1331032.7201389
1355270400, 169750807.71736,2412806.9986111,162000.25555556,1275946.2513889
1355356800, 166950561.04028,2449221.70625,142705.35486111,1293923.0409722
1355443200, 213785996.47292,3169102.0416667,141425.30902778,1619751.2291667
1355529600, 227154645.01458,3508395.0909722,136927.17916667,1784118.4729167
1355616000, 198341255.00417,2978010.5611111,125529.05347222,1550972.4868056
1355702400, 181998780.30625,2708466.3034722,122628.65625,1491223.9097222
1355788800, 180355768.22639,2640913.0763889,136720.97430556,1449067.8319444
1355875200, 159697139.31319,2265818.5145833,134532.89027778,1239821.8819444
1355961600, 171245046.48264,2423691.5819444,122730.6,1337518.6131944
1356048000, 197322794.86736,2541091.8736111,119717.37777778,1394566.3736111
1356134400, 180301740.65833,2350603.0777778,121234.39305556,1192133.0409722
1356220800, 167096900.15417,2212775.0347222,114243.89444444,1145471.2277778
1356307200, 193473438.66319,2393027.9402778,123677.73541667,1206370.6597222
1356393600, 182841017.86111,2264184.56875,115695.43819444,1171923.7784722
1356480000, 152345130.8893,1957949.4760148,127270.05781058,964142.9200492
1356566400, ,,,
1356652800, ,,,
1356739200, ,,,
1356825600, 159313980.30596,2285652.3575581,104261.97093023,1251741.7797965
1356912000, 174846605.72847,2438942.6888889,126873.17152778,1285805.2777778
1356998400, 158685257.97361,2302168.2791667,122872.16111111,1232177.1375
1357084800, 174126636.09861,2446242.3375,115889.49652778,1214850.2361111
1357171200, 180167325.20347,2521831.3291667,115855.69930556,1317594.0805556
1357257600, 193369159.05139,2683312.3069444,139556.50347222,1359031.4319444
1357344000, 196409468.55347,2784270.0868056,135912.63958333,1326351.6979167
1357430400, 193783148.87847,2685296.5916667,131035.37777778,1353199.0819444
1357516800, 181843247.55764,2503832.2736111,126497.91111111,1399290.3520833
1357603200, 177657595.56042,2555199.1138889,128559.17569444,1382819.5923611
1357689600, 185050043.68056,2719237.8965278,163374.54583333,1506837.7034722
1357776000, 184581628.78125,2629139.2326389,139877.20555556,1357538.0611111
1357862400, 168291428.50833,2625989.5284722,139509.89722222,1458280.9965278
1357948800, 163509576.7087,2496329.592029,130890.32318841,1373353.1347826
1358035200, 164630738.35625,2455699.0534722,126099.85416667,1345399.0791667
1358121600, 176679108.02083,2607742.8743056,136904.35,1483906.0076389
1358208000, 170623682.95556,2625601.9909722,144688.55763889,1497127.5659722
1358294400, 164343130.62639,2486411.1291667,139201.69097222,1395809.5819444
1358380800, 207152895.18403,2680356.5291667,144851.28472222,1485162.2638889
1358467200, 186338542.21389,2745408.8840278,141803.16666667,1562072.9875
1358553600, 178877854.61806,2776658.0715278,127334.72638889,1602032.1486111
1358640000, 185466660.42569,2847491.3534722,127658.86736111,1594721.4291667
1358726400, 180801415.98611,2528991.40625,134897.20555556,1331624.2715278
1358812800, 166474813.25764,2518456.8979167,140955.92986111,1382647.0590278
1358899200, 170473890.98056,2455613.3986111,139843.54236111,1292090.5131944
1358985600, 165867028.21181,2535710.4770833,137273.57638889,1393723.25
1359072000, 160497744.1625,2431631.3590278,132132.73333333,1336149.5055556
1359158400, 166187023.63681,2505495.0875,121759.94513889,1410446.5909722
1359244800, 174620856.9,2435224.46875,114458.95972222,1297685.7625
1359331200, 176969669.1875,2587330.7333333,124646.49722222,1462567.7104167
1359417600, 177018915.90417,2467187.0340278,136883.25833333,1367095.2243056
1359504000, 188317801.88333,2496101.9069444,136264.20138889,1365143.925
1359590400, 167496771.22778,2371417.2034722,134875.23958333,1285855.0416667
1359676800, 189976309.35556,2649981.5263889,132639.34444444,1405298.5881944
1359763200, 163977207.50208,2362206.3895833,125207.47222222,1235495.8027778
1359849600, 162248838.65694,2430924.1361111,109340.37847222,1310014.4326389
1359936000, 218204480.91458,3662979.3673611,125024.79861111,1527919.0743056
1360022400, 172326634.65625,2540091.4090278,132433.7375,1406786.7944444
1360108800, 163598436.32639,2489874.3951389,135606.39930556,1402598.1875
1360195200, 166236937.30139,2439142.5631944,125643.375,1353546.03125
1360281600, 206860246.21042,3033219.4388889,119830.96388889,1284464.55625
1360368000, 169701392.64375,2607684.3666667,119559.30694444,1448778.5923611
1360454400, 166859916.13333,2524682.4451389,106187.45972222,1512861.2847222
1360540800, 172600456.31944,2541100.1930555,102406.03611111,1450159.8034722
1360627200, 152599338.15833,2358500.0125,100171.07083333,1360766.1513889
1360713600, 165679792.49028,2469030.0298611,129221.59236111,1443735.3423611
1360800000, 150919943.55486,2344521.0145833,114189.36041667,1382275.6444444
1360886400, 145348599.67708,2306348.3729167,110052.57777778,1349149.2243056
1360972800, 140021471.60486,2189077.2423611,121719.67430556,1228570.7
1361059200, 159887433.05347,2338042.2708333,126649.24097222,1276345.3784722
1361145600, 169598183.69653,2417812.0638889,131148.87916667,1296169.9263889
1361232000, 157594764.36042,2413735.4979167,130220.44722222,1319674.7340278
1361318400, 161984237.64461,2329311.6929368,126483.06765799,1258605.8364312
1361404800, 150888265.09465,2063195.1090535,105854.68312757,1120923.3497942
1361491200, 146033887.48333,2312542.9402778,128060.74513889,1236739.2701389
1361577600, 159916599.53611,2414256.5118056,117872.47847222,1286043.30625
1361664000, 161327913.98403,2531374.1048611,110343.94097222,1459990.2138889
1361750400, 143511748.5625,2214912.40625,117455.00972222,1252486.7034722
1361836800, 147465900.71597,2301645.45625,119909.06805556,1302162.4625
1361923200, 177439371.09236,2089926.0131944,126960.07152778,1134835.5576389
1362009600, 136657844.51944,2095283.8458333,134603.83055556,1129711.8645833
1362096000, 146943796.12153,2278999.5798611,140372.175,1286878.9048611
1362182400, 152000183.79722,2442046.0055556,123872.21527778,1432304.3368056
1362268800, 139850955.62778,2151882.5680556,109607.56944444,1243527.4833333
1362355200, 146163774.78958,2299999.6715278,108692.06041667,1362645.8416667
1362441600, 176167955.04514,2239059.0208333,116626.86736111,1254680.6652778
1362528000, 137652163.73194,2185301.5388889,116600.39375,1233181.7236111
1362614400, 140137582.51042,2304238.4993056,123212.52222222,1299721.8256944
1362700800, 134776994.83819,2186162.1458333,122565.65069444,1285789.3381944
1362787200, 140815868.89444,2366647.3881944,115669.85277778,1392026.8145833
1362873600, 152218290.41597,2381917.2055556,101797.09513889,1405451.3729167
1362960000, 158856174.25903,2246832.2131944,122915.21458333,1345508.1625
1363046400, 158669153.01042,2325860.4444444,127437.3125,1357829.45625
1363132800, 143581165.35,2303063.76875,136346.38125,1394660.6597222
1363219200, 144377362.55208,2171058.75625,127414.35208333,1269836.45625
1363305600, 258166462.12917,2671771.4847222,132853.50277778,1438339.0680556
1363392000, 155519609.27778,2547900.7902778,126346.41666667,1490484.15
1363478400, 170306748.81667,2689545.9680556,114673.71458333,1581583.4763889
1363564800, 160804848.68333,2506670.2326389,126335.05,1441819.7076389
1363651200, 189787219.02361,2444718.53125,138754.31944444,1295145.9395833
1363737600, 236069400.98611,2686432.2118056,141112.45347222,1385047.5368056
1363824000, 168467267.66806,2540053.4861111,147192.39236111,1365315.3708333
1363910400, 184166250.6,2552967.9236111,151959.65,1404481.6736111
1363996800, 182554392.26389,2534867.575,146972.11944444,1393733.0430556
1364083200, 177242944.17708,2581393.4194444,132531.19861111,1472536.8861111
1364169600, 153509643.74306,2296279.7618056,144240.81458333,1259222.5229167
1364256000, 178399166.09653,2391586.83125,144885.13333333,1371264.3340278
1364342400, 148206773.71389,2210454.5229167,129624.00138889,1283122.4097222
1364428800, 139447815.64236,2177298.4791667,113778.84375,1242122.5708333
1364515200, 144932165.14167,2332419.6145833,114511.30069444,1344527.8659722
1364601600, 153408464.25625,2421896.2972222,119605.41388889,1385413.4527778
1364688000, 166680931.06042,2362454.4229167,110560.15763889,1354967.7
1364774400, 158361234.16181,2502549.29375,127598.82777778,1464350.3534722
1364860800, 169604166.80556,2633248.1590278,128896.37222222,1552990.2402778
1364947200, 144330314.58958,2254903.3763889,120949.89305556,1278604.5743056
1365033600, 133559789.52361,2330211.3444444,112345.51805556,1360141.4694444
1365120000, 126297165.11319,2161713.1951389,107137.73402778,1238943.2666667
1365206400, 139691958.04583,2310798.9881944,102318.04166667,1378516.4284722
1365292800, 145242414.80278,2245837.6326389,104625.06527778,1322430.6805556
1365379200, 147591132.51111,2353560.3972222,116247.12638889,1359159.60625
1365465600, 137215772.89583,2142285.7201389,116331.94861111,1220864.1027778
1365552000, 140118869.18958,2244657.3666667,142876.22222222,1256231.6986111
1365638400, 138084122.73472,2184244.075,118874.65347222,1225159.7256944
1365724800, 125368433.25903,2062361.1604167,118778.19583333,1135146.9625
1365811200, 138705570.93819,2295182.0409722,112008.04791667,1381563.1013889
1365897600, 166559400.35556,2256393.5340278,101184.94930556,1290384.0111111
1365984000, 148119002.57708,2248047.1451389,114579.78194444,1302521.4534722
1366070400, 144036627.61736,2441056.2145833,118905.64930556,1445949.5791667
1366156800, 135253040.21319,2162605.9104167,159176.93263889,1222938.38125
1366243200, 125391158.99896,2004682.903125,131362.65625,1048128.7666667
1366329600, ,,,
1366416000, ,,,
1366502400, ,,,
1366588800, ,,,
1366675200, 126118138.46341,2022253.5365854,88226.024390244,1341779.1707317
1366761600, 138780127.66806,2096757.8680556,106422.49027778,1261750.7284722
1366848000, 128172789.12847,1997439.1534722,105383.95763889,1174152.6881944
1366934400, 141189832.56875,2117327.0756944,113762.73333333,1314574.6861111
1367020800, 138304284.65833,2048437.8375,108597.71875,1217370.8236111
1367107200, 158465951.42569,2509168.10625,124843.60625,1557550.3291667
1367193600, 133771664.38125,2073194.0138889,103948.45277778,1215959.2145833
1367280000, 141304396.93056,2425770.9958333,97679.555555555,1387453.1263889
1367366400, 123163741.56944,2087844.5319444,90654.806944444,1234882.2388889
1367452800, 151556184.88542,2004438.2409722,103740.97430556,1119282.1805556
1367539200, 127850988.44653,1885256.7395833,103024.56527778,1099789.0916667
1367625600, 144688630.85694,2175498.4284722,99426.139583333,1312453.7958333
1367712000, 136263092.18403,2212512.5229167,89692.265972222,1329589.0590278
1367798400, 138808308.56597,2100558.63125,98025.842361111,1254194.9416667
1367884800, 125047704.59792,1893414.4833333,100586.29930556,1112228.4604167
1367971200, 132677025.94167,1966836.6375,104190.68333333,1155653.7131944
1368057600, 142541220.76181,1987754.3736111,104019.56805556,1166237.9819444
1368144000, 136206865.9125,2147028.4875,103310.91805556,1245748.8895833
1368230400, 135296449.74653,2158002.7916667,99340.897916667,1299049.1298611
1368316800, 126072733.17778,1919987.8958333,89398.36875,1175046.5736111
1368403200, 129807667.67569,1864885.7208333,104940.05972222,1101730.3708333
1368489600, 130517753.16528,2117361.8215278,108626.33263889,1285867.6430556
1368576000, 138968086.97014,2143527.1680556,131513.07152778,1289164.7763889
1368662400, 126219158.71944,2001817.3319444,111436.18819444,1198924.2368056
1368748800, 134211443.26597,1939457.6027778,105870.64305556,1167722.3604167
1368835200, 150358207.67847,2303001.5055556,98868.261805556,1504885.7347222
1368921600, 146015633.13542,2218325.025,95158.064583333,1407960.2583333
1369008000, 138957283.40208,2157311.6534722,100655.6125,1355768.2986111
1369094400, 150810659.46528,2404234.2569444,106376.11319444,1561629.4152778
1369180800, 154750716.08403,2450570.2340278,105907.28472222,1590456.2430556
1369267200, 150682685.73819,2346550.8784722,105695.00972222,1512028.8118056
1369353600, 165851705.42917,2743899.5597222,105341.84791667,1851732.8236111
1369440000, 152872774.10139,2239496.9881944,106485.38125,1427378.1451389
1369526400, 135060473.75069,2073599.0520833,101062.29375,1262167.7986111
1369612800, 142389857.29931,2177469.2145833,105584.63611111,1354899.8715278
1369699200, 145942451.49444,2186228.5805556,104734.98194444,1387952.1076389
1369785600, 161722155.90069,2263491.7354167,104396.51527778,1302705.8847222
1369872000, 135291992.16806,2050756.5472222,106775.67361111,1272644.9381944
1369958400, 143455596.72778,2130089.4868056,109175.3625,1298164.8583333
1370044800, 173912723.05,2087113.3368056,105072.19305556,1282902.5347222
1370131200, 164602259.68611,2326258.0861111,101700.65694444,1498325.2916667
1370217600, 138492825.31944,2157920.0131944,105850.60347222,1354507.09375
1370304000, 148590031.45625,2248022.7222222,103338.25555556,1424245.125
1370390400, 135443790.64931,2134393.55,99516.874305556,1362239.7916667
1370476800, 136182826.60417,2058622.0319444,104182.29930556,1301834.2958333
1370563200, 127941890.34306,1961492.0173611,102480.86458333,1175619.3784722
1370649600, 142916867.6,2079400.3736111,106241.38680556,1262761.6298611
1370736000, 141113460.40903,2154612.8236111,104138.92777778,1368758.2868056
1370822400, 140368077.63056,2014891.4263889,104010.10208333,1256859.9736111
1370908800, 136519685.59792,2067646.3659722,94928.784722222,1269446.3180556
1370995200, 127152341.54861,2059682.9493056,106985.36041667,1278332.1763889
1371081600, 115113302.62708,2051518.9888889,106274.30416667,1310205.2270833
1371168000, 127964523.80972,2145645.8743056,103670.03125,1344229.9076389
1371254400, 125495242.32153,2089021.1506944,100457.91458333,1324012.1354167
1371340800, 125878006.11944,1948455.3381944,96677.375,1224073.1069444
1371427200, 141099348.68264,1947819.8722222,100959.2,1210411.2791667
1371513600, 120874169.90833,1912578.6756944,97286.303472222,1168044.6069444
1371600000, 129019223.38472,1945275.8826389,103030.62361111,1153812.7583333
1371686400, 136920147.83611,2120120.2993056,109507.60277778,1329935.8243056
1371772800, 175212886.08194,2391848.9284722,106295.90416667,1334204.1194444
1371859200, 142471705.65833,2211868.2263889,98855.477777778,1417876.8875
1371945600, 124995904.84588,2055447.8719212,89080.534834623,1305369.7206193
1372032000, 104364402.4026,1721071.5714286,76201.987012987,1103427.7402597
1372118400, 214645602.07778,2459924.4326389,96494.379861111,1287103.5638889
1372204800, 214972565.11111,2557631.74375,98329.557638889,1386210.8361111
1372291200, 191327716.21806,2558006.5277778,100930.69652778,1507556.5215278
1372377600, 142468814.82569,2239715.7361111,100574.11666667,1415382.9055556
1372464000, 147492762.00972,2176166.4451389,101691.60486111,1327824.4868056
1372550400, 169324688.53194,2584062.4131944,94619.747916667,1346712.7423611
1372636800, 155433888.24306,2299529.7451389,102303.88472222,1296131.11875
1372723200, 150637029.37708,2296929.5805556,104029.88125,1320309.0951389
1372809600, 135563155.49028,2059359.5333333,102909.19513889,1193878.1069444
1372896000, 140731191.50278,2211426.7638889,106324.41041667,1313165.6493056
1372982400, 137072434.07917,2182947.5916667,110456.13263889,1285903.3118056
1373068800, 134727634.92917,2101912.1201389,107083.29236111,1232549.1743056
1373155200, 136479580.68333,2132911.8673611,93104.593055555,1310670.3868056
1373241600, 145799974.27083,2321919.8888889,109520.48611111,1381446.1701389
1373328000, 151817636.26319,2475419.0472222,110279.81597222,1480855.5590278
1373414400, 154559059.81875,2477599.8444444,141603.71805556,1536912.7972222
1373500800, 180566598.77361,2602035.6840278,110202.94305556,1650378.2909722
1373587200, 180130242.81597,2327167.2416667,111225.28472222,1417963.9645833
1373673600, 149831398.36389,2236323.7881944,100089.31111111,1384137.9298611
1373760000, 148528141.59722,2234706.2965278,95720.756944444,1401305.0277778
1373846400, 155424168.33819,2231481.2618056,103719.45833333,1365248.2888889
1373932800, 155461438.10069,2237863.5201389,109405.01111111,1319551.2256944
1374019200, 144603834.64377,2270119.0602205,109482.73197625,1285887.2188295
1374105600, 163159011.94708,2394266.4251825,98790.310218978,1467302.2317518
1374192000, 162319609.12153,2208913.5402778,115716.33472222,1291391.8597222
1374278400, 129856875.575,2017332.8104167,96646.76875,1142309.0701389
1374364800, 130667883.47986,1995653.5340278,90367.646527778,1178063
1374451200, 138425403.99792,1882389.7006944,103448.11805556,1013638.0708333
1374537600, 154572569.93264,2170170.9069444,105359.87222222,1281229.4
1374624000, 139424173.56528,2064739.3277778,103454.67222222,1172869.5604167
1374710400, 134728512.76042,2054751.5013889,101973.49513889,1171508.6256944
1374796800, 135019140.65694,2049570.7625,102836.09236111,1173596.7541667
1374883200, 129665412.04861,1967839.9708333,98442.686805556,1110836.6138889
1374969600, 121532464.93819,1894541.2111111,91339.104861111,1104711.6479167
1375056000, 133201286.58889,2031069.9763889,119074.96180556,1190892.5423611
1375142400, 131129006.44861,1941277.4048611,107229.03055556,1142119.6909722
1375228800, 129622217.80208,1983715.0326389,104541.54583333,1165401.8604167
1375315200, 146437858.48333,2122588.5805555,101643.54652778,1180741.1555556
1375401600, 139864210.16736,2181311.9013889,108230.8125,1274252.4
1375488000, 127183020.35069,2002582.6590278,97550.04375,1176057.6229167
1375574400, 134393860.44306,1983083.55625,95674.184722222,1182949.0736111
1375660800, 144032213.48333,2023351.4416667,106966.80833333,1182759.2402778
1375747200, 145167722.20972,2077156.3972222,107509.32152778,1048331.4805556
1375833600, 151448673.68333,2169284.9368056,111949.91805556,1314322.2319444
1375920000, 149527020.27986,2101091.1319444,106781.06944444,1282431.5729167
1376006400, 135664687.79792,1894235.0527778,103019.31944444,1071976.1791667
1376092800, 132870876.48958,1996854.275,104743.98680556,1116656.7291667
1376179200, 138930041.30069,1994081.5479167,100928.99097222,1127045.3611111
1376265600, 158662878.03681,2369007.7222222,110868.06736111,1466500.1493056
1376352000, 182783499.77431,2591479.9944444,114440.13333333,1664474.7826389
1376438400, 170929387.07153,2555523.6673611,137865.57291667,1600358.0076389
1376524800, 139981344.80417,2048080.7340278,116898.49027778,1126677.3965278
1376611200, 139577445.20625,1916546.99375,113870.04513889,1016146.56875
1376697600, 134951113.05764,2123337.0555556,99827.74375,1203009.8888889
1376784000, 154312900.13611,2165699.0798611,92277.559027778,1226948.9055556
1376870400, 142099315.18958,2051674.3006944,94165.655555556,1158035.6152778
1376956800, 147502146.94583,2259565.2673611,95898.470138889,1288130.9263889
1377043200, 157692059.22639,2362364.3555556,106634.99513889,1347739.9736111
1377129600, 150226664.86458,2305233.9388889,104632.27222222,1307891.7041667
1377216000, 175253391.39097,2432277.1625,100888.64583333,1357177.2708333
1377302400, 201493609.61042,2297609.1729167,101381.49930556,1112861.8944444
1377388800, 179754667.65417,2567939.3201389,93511.027083333,1313667.1069444
1377475200, 186328454.72847,2969504.5444444,112041.38055556,1245876.9145833
1377561600, 163332789.45833,2558080.7840278,108037.33680556,1260947.3736111
1377648000, 143395834.77778,2429917.1826389,105968.92291667,1391203.1131944
1377734400, 142639076.07917,2254258.5,108199.33472222,1470154.9159722
1377820800, 125991322.81319,2071629.73125,107821.02569444,1302106.7194444
1377907200, 146043065.47847,2291880.8902778,104214.68402778,1439716.2604167
1377993600, 140761427.73056,2192321.7319444,98838.116666667,1307076.1208333
1378080000, 143837170.475,2132281.6326389,115680.17916667,1316813.8701389
1378166400, 133971661.48125,2080316.9270833,111798.24236111,1250358.4784722
1378252800, 141082593.16667,2129559.7756944,105739.52430556,1282463.3479167
1378339200, 158994119.79861,2271592.0131944,102098.65,1450240.5354167
1378425600, 127954851.38056,2093737.2180556,101087.57222222,1237531.08125
1378512000, 137217557.6875,2218457.0229167,102386.05416667,1309967.3930556
1378598400, 164041940.75139,2323788.7791667,99878.66875,1401897.2465278
1378684800, 159196664.62639,2624324.0659722,103274.68472222,1705732.0173611
1378771200, 193275489.84028,2974518.3798611,115306.33472222,1934616.6069444
1378857600, 177922937.89028,2534665.9166667,138011.07083333,1547815.0388889
1378944000, 178930316.45694,2659281.9152778,110103.31944444,1647983.5868056
1379030400, 164402158.95961,2451188.428273,115297.89345404,1484092.0320334
1379116800, 206773968.39514,3009172.9791667,103613.82847222,1918497.6951389
1379203200, 202024836.6375,2912700.3944444,90685.084027778,1890049.1458333
1379289600, 188050717.95208,2717889.4638889,97263.290972222,1658679.5479167
